1432289786483	-0.028076172,-0.04260254,-1.0385742	126.95801,1.7028809,-179.0332
1432289786529	-0.026855469,-0.040039063,-1.0352783	126.952515,1.6973877,-179.05518
1432289786573	-0.026489258,-0.041992188,-1.026123	126.94702,1.6864014,-179.06067
1432289786623	-0.029418945,-0.039794922,-1.0421143	126.94702,1.6918945,-179.05518
1432289786701	-0.028808594,-0.03845215,-1.0341797	126.936035,1.6644287,-179.07715
1432289786739	-0.03125,-0.036010742,-1.0350342	126.952515,1.6973877,-179.05518
1432289786801	-0.029663086,-0.040039063,-1.0356445	126.95801,1.708374,-179.04968
1432289786876	-0.032958984,-0.03967285,-1.0395508	126.9635,1.7193604,-179.04419
1432289786921	-0.029174805,-0.036132813,-1.0418701	126.968994,1.7303467,-179.04419
1432289786980	-0.027832031,-0.03942871,-1.0380859	126.97998,1.7578125,-179.02222
1432289787104	-0.03112793,-0.042114258,-1.0352783	126.968994,1.7578125,-179.0332
1432289787155	-0.029541016,-0.034301758,-1.0401611	126.968994,1.7523193,-179.0332
1432289787380	-0.028442383,-0.040161133,-1.0371094	126.968994,1.7633057,-179.02771
1432289787435	-0.032836914,-0.040771484,-1.036377	126.9635,1.7687988,-179.0332
1432289787478	-0.028320313,-0.042236328,-1.0352783	126.95801,1.7578125,-179.0387
1432289787563	-0.03149414,-0.036621094,-1.0306396	126.952515,1.7523193,-179.05518
1432289787609	-0.02746582,-0.036010742,-1.0323486	126.936035,1.7138672,-179.08264
1432289787666	-0.028686523,-0.040039063,-1.0355225	126.94702,1.7468262,-179.04968
1432289787722	-0.030029297,-0.04309082,-1.0357666	126.93054,1.7358398,-179.07166
1432289787797	-0.032958984,-0.040527344,-1.0324707	126.91406,1.708374,-179.08813
1432289787850	-0.028442383,-0.041137695,-1.0328369	126.92505,1.7358398,-179.07166
1432289787884	-0.030151367,-0.03894043,-1.0355225	126.8866,1.6699219,-179.1156
1432289787967	-0.03137207,-0.042114258,-1.0336914	126.87561,1.6644287,-179.12659
1432289788016	-0.03137207,-0.037231445,-1.0424805	126.8811,1.6809082,-179.10461
1432289788066	-0.02709961,-0.03955078,-1.0334473	126.8811,1.6809082,-179.10461
1432289788116	-0.028564453,-0.043945313,-1.0358887	126.903076,1.7193604,-179.04968
1432289788176	-0.02709961,-0.0390625,-1.0301514	126.91406,1.7358398,-179.0332
1432289788248	-0.028198242,-0.03918457,-1.0413818	126.90857,1.7138672,-179.05518
1432289788286	-0.032958984,-0.03930664,-1.034668	126.91406,1.7193604,-179.04968
1432289788341	-0.030151367,-0.044311523,-1.0379639	126.89758,1.708374,-179.06067
1432289788461	-0.02734375,-0.03845215,-1.036377	126.919556,1.7468262,-179.01123
1432289788682	-0.030883789,-0.03881836,-1.0327148	126.85913,1.6589355,-179.08264
1432289788739	-0.029663086,-0.037597656,-1.0419922	126.85364,1.6644287,-179.08264
1432289788812	-0.030517578,-0.03967285,-1.0340576	126.85913,1.6809082,-179.06616
1432289788855	-0.03125,-0.040405273,-1.03479	126.864624,1.6864014,-179.06616
1432289788903	-0.028808594,-0.03955078,-1.0424805	126.848145,1.6644287,-179.08264
1432289788981	-0.029785156,-0.040405273,-1.0299072	126.83716,1.6589355,-179.08264
1432289789027	-0.029296875,-0.041015625,-1.038208	126.85364,1.6864014,-179.04968
1432289789080	-0.024658203,-0.039916992,-1.034668	126.85913,1.6918945,-179.0387
1432289789136	-0.03479004,-0.0390625,-1.0360107	126.85913,1.6918945,-179.0387
1432289789272	-0.02722168,-0.040283203,-1.0377197	126.83716,1.6809082,-179.07166
1432289789348	-0.026000977,-0.03955078,-1.0275879	126.84265,1.6864014,-179.06616
1432289789394	-0.029418945,-0.036376953,-1.0408936	126.83716,1.6864014,-179.06616
1432289789450	-0.029663086,-0.03955078,-1.0415039	126.84265,1.6864014,-179.05518
1432289789517	-0.026855469,-0.03552246,-1.0395508	126.83716,1.6809082,-179.06067
1432289789560	-0.03564453,-0.03527832,-1.0322266	126.83716,1.6918945,-179.07166
1432289789689	-0.028686523,-0.036743164,-1.027832	126.87561,1.7578125,-179.01123
1432289789736	-0.028930664,-0.036987305,-1.0322266	126.87561,1.7468262,-179.01123
1432289789962	-0.032470703,-0.03564453,-1.03479	126.87561,1.741333,-179.02222
1432289790092	-0.029907227,-0.035888672,-1.0383301	126.85913,1.7248535,-179.04419
1432289790177	-0.027954102,-0.040649414,-1.0283203	126.85364,1.708374,-179.05518
1432289790238	-0.036010742,-0.041992188,-1.0355225	126.85364,1.708374,-179.05518
1432289790297	-0.029052734,-0.032470703,-1.0334473	126.8866,1.7578125,-179.00574
1432289790369	-0.029541016,-0.044067383,-1.0354004	126.8866,1.7633057,-179.01672
1432289790426	-0.024902344,-0.036865234,-1.0343018	126.83716,1.6644287,-179.09912
1432289790470	-0.028198242,-0.03881836,-1.0407715	126.848145,1.6809082,-179.07166
1432289790514	-0.030151367,-0.03857422,-1.0426025	126.864624,1.708374,-179.05518
1432289790599	-0.029907227,-0.040283203,-1.0355225	126.85364,1.6918945,-179.06616
1432289790641	-0.027832031,-0.037475586,-1.0322266	126.85364,1.6973877,-179.06616
1432289790700	-0.02722168,-0.037597656,-1.0290527	126.848145,1.6864014,-179.07715
1432289790757	-0.030273438,-0.045532227,-1.0397949	126.85364,1.6918945,-179.05518
1432289790834	-0.03112793,-0.041503906,-1.0394287	126.848145,1.6918945,-179.06616
1432289790877	-0.028686523,-0.036987305,-1.0338135	126.848145,1.6973877,-179.06067
1432289790920	-0.029907227,-0.037597656,-1.038208	126.83716,1.6918945,-179.07166
1432289791005	-0.030883789,-0.04284668,-1.0303955	126.84265,1.7138672,-179.06067
1432289791278	-0.027832031,-0.045898438,-1.0372314	126.815186,1.6864014,-179.08264
1432289791330	-0.028320313,-0.037353516,-1.03479	126.80969,1.6864014,-179.07166
1432289791461	-0.02746582,-0.036254883,-1.0357666	126.77673,1.6479492,-179.1101
1432289791509	-0.025756836,-0.03491211,-1.0400391	126.760254,1.6369629,-179.13757
1432289791578	-0.026977539,-0.035888672,-1.0357666	126.75476,1.6369629,-179.14307
1432289791628	-0.027954102,-0.03930664,-1.036377	126.76575,1.6589355,-179.10461
1432289791676	-0.030029297,-0.040039063,-1.0305176	126.74927,1.642456,-179.1211
1432289791724	-0.034423828,-0.037109375,-1.0317383	126.75476,1.6589355,-179.10461
1432289791782	-0.030761719,-0.036132813,-1.0316162	126.76575,1.6864014,-179.08813
1432289791853	-0.026123047,-0.03894043,-1.0302734	126.760254,1.6644287,-179.09363
1432289791901	-0.026123047,-0.036743164,-1.0311279	126.77673,1.6918945,-179.06616
1432289791960	-0.032836914,-0.037475586,-1.0458984	126.79321,1.6973877,-179.04419
1432289792010	-0.03112793,-0.03527832,-1.0336914	126.77673,1.6809082,-179.06616
1432289792086	-0.02746582,-0.040771484,-1.0371094	126.77673,1.675415,-179.07715
1432289792130	-0.026489258,-0.04248047,-1.0305176	126.78223,1.6918945,-179.06616
1432289792175	-0.030273438,-0.036376953,-1.0373535	126.79321,1.7028809,-179.04419
1432289792306	-0.03186035,-0.041870117,-1.041626	126.82068,1.7523193,-179.00024
1432289792529	-0.033935547,-0.04260254,-1.0355225	126.831665,1.7687988,-179.01123
1432289792567	-0.028076172,-0.037597656,-1.0396729	126.82617,1.7687988,-179.01672
1432289792714	-0.02758789,-0.037109375,-1.0308838	126.8042,1.7358398,-179.04968
1432289792756	-0.03186035,-0.03930664,-1.0397949	126.8042,1.7303467,-179.04419
1432289792811	-0.027954102,-0.041503906,-1.0383301	126.82068,1.7633057,-179.00574
1432289792883	-0.032348633,-0.03845215,-1.0374756	126.848145,1.7852783,-178.97278
1432289792922	-0.030029297,-0.037597656,-1.0356445	126.864624,1.8182373,-178.9508
1432289792987	-0.02746582,-0.040405273,-1.0369873	126.848145,1.7962646,-178.98376
1432289793053	-0.02709961,-0.034301758,-1.0343018	126.85913,1.8127441,-178.98376
1432289793099	-0.028564453,-0.043701172,-1.032959	126.87561,1.84021,-178.96729
1432289793165	-0.028930664,-0.040649414,-1.0375977	126.87561,1.8292236,-178.96729
1432289793227	-0.030639648,-0.040039063,-1.0421143	126.87561,1.8127441,-178.96179
1432289793273	-0.03100586,-0.037109375,-1.0333252	126.8811,1.8237305,-178.94531
1432289793333	-0.033691406,-0.040039063,-1.0313721	126.903076,1.8511963,-178.92883
1432289793400	-0.030883789,-0.03967285,-1.0356445	126.89209,1.8347168,-178.9508
1432289793441	-0.028320313,-0.043945313,-1.0362549	126.89209,1.8347168,-178.96179
1432289793492	-0.033081055,-0.041503906,-1.0333252	126.87012,1.7962646,-178.99475
1432289793558	-0.028198242,-0.03857422,-1.0386963	126.864624,1.7852783,-179.01123
1432289793845	-0.02368164,-0.03845215,-1.036377	126.864624,1.7578125,-179.0332
1432289793902	-0.026367188,-0.038330078,-1.029419	126.848145,1.7358398,-179.05518
1432289793969	-0.03125,-0.03491211,-1.041626	126.87012,1.7633057,-179.01672
1432289794011	-0.027709961,-0.04309082,-1.0311279	126.85913,1.741333,-179.0332
1432289794184	-0.030639648,-0.04711914,-1.0354004	126.85364,1.7468262,-179.02771
1432289794232	-0.028320313,-0.03540039,-1.0396729	126.82617,1.708374,-179.06067
1432289794284	-0.029541016,-0.041625977,-1.0307617	126.83716,1.7193604,-179.05518
1432289794362	-0.028076172,-0.03894043,-1.0404053	126.84265,1.7358398,-179.04419
1432289794403	-0.028564453,-0.03857422,-1.0316162	126.84265,1.7248535,-179.04419
1432289794445	-0.030395508,-0.040405273,-1.0327148	126.82617,1.708374,-179.07166
1432289794524	-0.032836914,-0.043945313,-1.0332031	126.831665,1.7138672,-179.07166
1432289794571	-0.028808594,-0.040283203,-1.0341797	126.82617,1.7248535,-179.07166
1432289794629	-0.029785156,-0.034423828,-1.038208	126.82068,1.708374,-179.07715
1432289794699	-0.03491211,-0.042236328,-1.0336914	126.84265,1.7248535,-179.06616
1432289794747	-0.028686523,-0.036621094,-1.0292969	126.83716,1.7248535,-179.07166
1432289794800	-0.032226563,-0.037841797,-1.0355225	126.85364,1.7523193,-179.04419
1432289795154	-0.033447266,-0.036743164,-1.0426025	126.89209,1.8127441,-178.99475
1432289795205	-0.025878906,-0.03894043,-1.0391846	126.89758,1.8237305,-178.98926
1432289795244	-0.03125,-0.036987305,-1.0352783	126.903076,1.8347168,-178.98376
1432289795330	-0.03479004,-0.041137695,-1.0340576	126.8866,1.8017578,-179.01672
1432289795371	-0.03112793,-0.040039063,-1.0410156	126.87561,1.7962646,-179.01672
1432289795422	-0.02758789,-0.041259766,-1.0360107	126.8866,1.8127441,-179.00574
1432289795486	-0.029174805,-0.041503906,-1.036377	126.87561,1.7962646,-179.01672
1432289795555	-0.029296875,-0.03967285,-1.0443115	126.87561,1.7962646,-179.01123
1432289795603	-0.03173828,-0.04260254,-1.0351563	126.87561,1.7907715,-179.02222
1432289795725	-0.029418945,-0.037353516,-1.043335	126.85913,1.7468262,-179.04968
1432289795780	-0.028442383,-0.041870117,-1.0313721	126.84265,1.7303467,-179.07166
1432289795990	-0.032470703,-0.043823242,-1.0343018	126.85913,1.7468262,-179.0387
1432289796040	-0.033691406,-0.03894043,-1.0334473	126.864624,1.7578125,-179.02222
1432289796082	-0.028564453,-0.037841797,-1.0410156	126.85364,1.741333,-179.04968
1432289796438	-0.028442383,-0.03955078,-1.0336914	126.8042,1.6864014,-179.08813
1432289796485	-0.029296875,-0.035888672,-1.0306396	126.815186,1.7138672,-179.06067
1432289796542	-0.026855469,-0.041259766,-1.0405273	126.83716,1.7358398,-179.0387
1432289796601	-0.029174805,-0.03918457,-1.0286865	126.80969,1.708374,-179.07715
1432289796726	-0.027709961,-0.037841797,-1.0349121	126.815186,1.7138672,-179.05518
1432289796778	-0.02722168,-0.03918457,-1.029541	126.831665,1.7358398,-179.0332
1432289796835	-0.030151367,-0.041503906,-1.0377197	126.82068,1.7138672,-179.0387
1432289796909	-0.036010742,-0.038208008,-1.0321045	126.84265,1.7523193,-179.00574
1432289796952	-0.02758789,-0.0390625,-1.0368652	126.85364,1.7687988,-178.99475
1432289797009	-0.026489258,-0.040649414,-1.0333252	126.848145,1.7578125,-179.00574
1432289797078	-0.03137207,-0.041748047,-1.0313721	126.864624,1.7633057,-178.98376
1432289797123	-0.030639648,-0.03869629,-1.0388184	126.848145,1.7523193,-179.00024
1432289797178	-0.02758789,-0.046142578,-1.0323486	126.848145,1.7523193,-179.00574
1432289797311	-0.025634766,-0.03845215,-1.0438232	126.85364,1.7578125,-179.01672
1432289797357	-0.03149414,-0.0423584,-1.0333252	126.848145,1.7523193,-179.02222
1432289797663	-0.024414063,-0.040771484,-1.0322266	126.80969,1.7193604,-179.06616
1432289797712	-0.028442383,-0.040039063,-1.0435791	126.815186,1.7193604,-179.05518
1432289797823	-0.03137207,-0.03894043,-1.0388184	126.798706,1.7028809,-179.07715
1432289797876	-0.02722168,-0.038085938,-1.0393066	126.79321,1.6918945,-179.08264
1432289797925	-0.03466797,-0.037231445,-1.0375977	126.78772,1.6918945,-179.07166
1432289797990	-0.02734375,-0.038330078,-1.0367432	126.8042,1.7193604,-179.06067
1432289798108	-0.02746582,-0.03894043,-1.0371094	126.80969,1.741333,-179.04419
1432289798160	-0.026611328,-0.044189453,-1.0305176	126.80969,1.7358398,-179.0387
1432289798282	-0.030029297,-0.045776367,-1.0308838	126.8042,1.7303467,-179.04968
1432289798333	-0.030151367,-0.032592773,-1.041626	126.78223,1.708374,-179.08264
1432289798417	-0.020507813,-0.041015625,-1.0355225	126.79321,1.7193604,-179.06067
1432289798461	-0.028686523,-0.042236328,-1.03479	126.798706,1.7193604,-179.05518
1432289798511	-0.03173828,-0.0390625,-1.0258789	126.78223,1.6973877,-179.07715
1432289798562	-0.022827148,-0.04309082,-1.0371094	126.77673,1.6973877,-179.08813
1432289798641	-0.02709961,-0.037963867,-1.0284424	126.76575,1.6864014,-179.09363
1432289798685	-0.03112793,-0.042114258,-1.0302734	126.760254,1.675415,-179.09912
1432289798965	-0.032714844,-0.03955078,-1.0355225	126.80969,1.7687988,-179.0332
1432289799094	-0.028564453,-0.041503906,-1.0355225	126.8042,1.774292,-179.06067
1432289799137	-0.02734375,-0.036132813,-1.0361328	126.80969,1.774292,-179.04968
1432289799194	-0.027954102,-0.036010742,-1.0369873	126.798706,1.7633057,-179.06067
1432289799255	-0.028930664,-0.040527344,-1.038208	126.78772,1.7468262,-179.08264
1432289799323	-0.029052734,-0.036865234,-1.0357666	126.77673,1.7248535,-179.07715
1432289799367	-0.032958984,-0.037109375,-1.0369873	126.77673,1.7248535,-179.07715
1432289799424	-0.03491211,-0.03918457,-1.0384521	126.78772,1.741333,-179.06616
1432289799544	-0.026733398,-0.033569336,-1.0334473	126.78772,1.7468262,-179.04968
1432289799593	-0.030761719,-0.03881836,-1.0286865	126.8042,1.7687988,-179.0387
1432289799653	-0.027709961,-0.03881836,-1.0372314	126.831665,1.807251,-179.00024
1432289799788	-0.030761719,-0.041748047,-1.0303955	126.815186,1.7962646,-179.01672
1432289799828	-0.033813477,-0.040283203,-1.0354004	126.84265,1.8182373,-178.97278
1432289799871	-0.03149414,-0.044067383,-1.0357666	126.864624,1.8457031,-178.92883
1432289799949	-0.028320313,-0.040161133,-1.0340576	126.84265,1.8237305,-178.97278
1432289800228	-0.026611328,-0.036376953,-1.0419922	126.8042,1.7248535,-179.07166
1432289800301	-0.027709961,-0.041748047,-1.0350342	126.78223,1.6918945,-179.10461
1432289800351	-0.026489258,-0.037475586,-1.0305176	126.78772,1.7028809,-179.08813
1432289800398	-0.030761719,-0.03918457,-1.0373535	126.798706,1.7193604,-179.08264
1432289800445	-0.03100586,-0.040161133,-1.0339355	126.8042,1.7358398,-179.06616
1432289800578	-0.029174805,-0.04284668,-1.0340576	126.8042,1.7138672,-179.06616
1432289800625	-0.024047852,-0.037231445,-1.0323486	126.798706,1.7028809,-179.07715
1432289800686	-0.029785156,-0.03955078,-1.0405273	126.798706,1.7028809,-179.07166
1432289800758	-0.030517578,-0.036376953,-1.0249023	126.8042,1.7248535,-179.05518
1432289800808	-0.026611328,-0.038085938,-1.0352783	126.815186,1.7523193,-179.0387
1432289800844	-0.026000977,-0.034179688,-1.0368652	126.798706,1.7193604,-179.07715
1432289801015	-0.026977539,-0.044799805,-1.0328369	126.82068,1.7523193,-179.02771
1432289801059	-0.028930664,-0.040405273,-1.0321045	126.82617,1.7578125,-179.02222
1432289801104	-0.030273438,-0.040893555,-1.0339355	126.82617,1.7578125,-179.02222
1432289801167	-0.032470703,-0.036254883,-1.0373535	126.82617,1.7687988,-179.00574
1432289801238	-0.03186035,-0.04333496,-1.0333252	126.815186,1.7468262,-179.0332
1432289801463	-0.029785156,-0.037841797,-1.0335693	126.79321,1.7248535,-179.04419
1432289801516	-0.03161621,-0.042236328,-1.0325928	126.78223,1.7138672,-179.06067
1432289801592	-0.02709961,-0.04296875,-1.0402832	126.77673,1.7193604,-179.07166
1432289801635	-0.027954102,-0.040039063,-1.0339355	126.79321,1.741333,-179.0387
1432289801683	-0.026733398,-0.041015625,-1.0328369	126.79321,1.7358398,-179.04968
1432289801741	-0.024414063,-0.0435791,-1.0336914	126.78223,1.7138672,-179.06067
1432289801915	-0.024780273,-0.037475586,-1.0385742	126.77124,1.7138672,-179.06067
1432289801959	-0.027709961,-0.040771484,-1.0351563	126.76575,1.7028809,-179.07166
1432289802013	-0.032348633,-0.041015625,-1.0301514	126.77673,1.7303467,-179.04419
1432289802133	-0.030517578,-0.040039063,-1.0300293	126.77673,1.7248535,-179.05518
1432289802186	-0.02746582,-0.0390625,-1.0371094	126.78772,1.7358398,-179.02222
1432289802322	-0.03173828,-0.045654297,-1.041626	126.78772,1.7193604,-179.0387
1432289802356	-0.026733398,-0.03894043,-1.0384521	126.78223,1.7193604,-179.0332
1432289802408	-0.032226563,-0.039794922,-1.0366211	126.78772,1.7358398,-179.02771
1432289802478	-0.026855469,-0.040283203,-1.0289307	126.78772,1.7358398,-179.0332
1432289802519	-0.026611328,-0.038208008,-1.0369873	126.77673,1.7248535,-179.04419
1432289802755	-0.025146484,-0.039916992,-1.0374756	126.74927,1.6864014,-179.1101
1432289802832	-0.032714844,-0.038085938,-1.0380859	126.74927,1.6864014,-179.1156
1432289802878	-0.033813477,-0.034301758,-1.0291748	126.760254,1.7028809,-179.10461
1432289802931	-0.027709961,-0.03869629,-1.0308838	126.75476,1.6973877,-179.12659
1432289802981	-0.027954102,-0.041870117,-1.0366211	126.75476,1.6973877,-179.12659
1432289803039	-0.03112793,-0.03894043,-1.0402832	126.75476,1.6918945,-179.12659
1432289803111	-0.029785156,-0.04309082,-1.0321045	126.76575,1.7138672,-179.08813
1432289803157	-0.033081055,-0.041381836,-1.0301514	126.76575,1.708374,-179.10461
1432289803201	-0.03137207,-0.040161133,-1.033081	126.77124,1.7248535,-179.09363
1432289803251	-0.02746582,-0.03869629,-1.0405273	126.75476,1.7028809,-179.1156
1432289803339	-0.03125,-0.037963867,-1.0328369	126.760254,1.7028809,-179.09912
1432289803381	-0.026977539,-0.03845215,-1.0395508	126.74927,1.6864014,-179.1211
1432289803457	-0.029663086,-0.03918457,-1.0328369	126.760254,1.6973877,-179.10461
1432289803499	-0.029052734,-0.037597656,-1.0379639	126.75476,1.6918945,-179.1101
1432289803557	-0.030273438,-0.041625977,-1.0384521	126.76575,1.708374,-179.09363
1432289803629	-0.030029297,-0.035888672,-1.0394287	126.77124,1.7248535,-179.07166
1432289803669	-0.026367188,-0.04309082,-1.0292969	126.77673,1.7358398,-179.07166
1432289803715	-0.030761719,-0.034179688,-1.0350342	126.77673,1.7358398,-179.07166
1432289804072	-0.030395508,-0.035888672,-1.0368652	126.80969,1.741333,-179.0332
1432289804196	-0.030029297,-0.03930664,-1.0369873	126.80969,1.7523193,-179.02771
1432289804244	-0.031982422,-0.036865234,-1.0404053	126.79321,1.7303467,-179.04419
1432289804301	-0.024902344,-0.037719727,-1.0334473	126.77673,1.7138672,-179.07715
1432289804419	-0.03112793,-0.03857422,-1.0339355	126.79321,1.7248535,-179.06067
1432289804465	-0.033691406,-0.03942871,-1.0324707	126.815186,1.7468262,-179.0332
1432289804523	-0.03161621,-0.03845215,-1.0418701	126.8042,1.7358398,-179.04968
1432289804565	-0.033691406,-0.03955078,-1.0336914	126.8042,1.741333,-179.05518
1432289804655	-0.026245117,-0.03857422,-1.039917	126.78772,1.7138672,-179.09363
1432289804749	-0.03161621,-0.042114258,-1.0343018	126.798706,1.741333,-179.05518
1432289804806	-0.03491211,-0.03930664,-1.0373535	126.8042,1.7468262,-179.05518
1432289804846	-0.028564453,-0.040649414,-1.0366211	126.8042,1.7468262,-179.06616
1432289804928	-0.030395508,-0.04260254,-1.0341797	126.82617,1.774292,-179.0332
1432289804979	-0.028564453,-0.040649414,-1.0447998	126.82068,1.7578125,-179.04419
1432289805032	-0.028076172,-0.038330078,-1.0317383	126.831665,1.7687988,-179.02771
1432289805338	-0.034301758,-0.045776367,-1.0390625	126.85364,1.7633057,-179.00024
1432289805408	-0.025756836,-0.040039063,-1.0340576	126.84265,1.7523193,-179.01123
1432289805433	-0.033447266,-0.041870117,-1.0314941	126.848145,1.7578125,-179.00024
1432289805493	-0.03100586,-0.034423828,-1.0297852	126.87012,1.7962646,-178.97278
1432289805561	-0.026489258,-0.043701172,-1.033081	126.87012,1.7907715,-179.00024
1432289805612	-0.02722168,-0.032226563,-1.0406494	126.85913,1.7687988,-179.01123
1432289805671	-0.028564453,-0.04333496,-1.0335693	126.8811,1.8017578,-178.98376
1432289805790	-0.032836914,-0.034179688,-1.0405273	126.89209,1.7907715,-178.98376
1432289805845	-0.030151367,-0.03967285,-1.0311279	126.85364,1.7468262,-179.0387
1432289805919	-0.026855469,-0.037109375,-1.033081	126.85913,1.7578125,-179.04419
1432289805961	-0.032592773,-0.038085938,-1.0360107	126.831665,1.7193604,-179.09363
1432289806008	-0.032226563,-0.03930664,-1.0319824	126.84265,1.7468262,-179.07166
1432289806089	-0.026367188,-0.03869629,-1.0314941	126.848145,1.7633057,-179.07166
1432289806131	-0.026123047,-0.0423584,-1.0279541	126.848145,1.7468262,-179.07166
1432289806198	-0.034057617,-0.040039063,-1.043335	126.83716,1.7303467,-179.09912
1432289806313	-0.029174805,-0.036743164,-1.0314941	126.798706,1.6864014,-179.14856
1432289806362	-0.02722168,-0.040649414,-1.0362549	126.8042,1.6918945,-179.14307
1432289806595	-0.028686523,-0.040527344,-1.0372314	126.8042,1.6973877,-179.13208
1432289806654	-0.029541016,-0.039794922,-1.0389404	126.80969,1.708374,-179.12659
